video_id,channelTitle,title,description,tags,publishedAt,duration,definition,caption,viewCount,likeCount,favoriteCount,commentCount
80cqHBO0OeI,Zak George’s Dog Training Revolution,NEW SERIES! My FIRST 24 HOURS Training a NEW PUPPY! Reality Dog Training,"FIRST 24 HOURS training a NEW PUPPY 🤯 Thank you Diggs and PupBox for sponsoring this video! Check out the Diggs Revol Dog Crate HERE: https://www.diggs.pet/?utm_source=youtube&utm_medium=social&utm_campaign=zakgeorgepartnership 

🚨🚨 GO TO https://pupbox.com/zak and use DISCOUNT CODE: ZAK to get 50% OFF your first PupBox!! 🚨🚨

What was the first 24 hours with YOUR puppy like?!? 

🔬 For more information on the latest scientific guidelines for modern dog training methods WATCH THIS VIDEO and join our discussion in the comments! https://youtu.be/bkulCnZpQMU 🤔

For more daily dog training tips and videos FOLLOW US! 
➡️ @zakgeorge on Instagram: http://www.instagram.com/ZakGeorge 
➡️ We're on TikTok too!  http://vm.tiktok.com/fFxPbh/
➡️ Like us on Facebook! http://www.facebook.com/TheZakGeorge
➡️ @breejustine on Instagram: https://instagram.com/breejustine
🤔 Is there another social network you’d like to see us on? Tell us in the comments! ⬇️

🌈🎨 Do you love the ART in this video?? Get AMAZING CUSTOM PET PORTRAITS from our awesome friend Lee HERE (tell them we sent you!! 🥳): https://dawgart.com 🐾💕

🥰 THANK YOU to our Patrons who help us keep this content TOTALLY FREE 🥰 You can help support our videos by making a contribution here: http://www.patreon.com/zakgeorge 
 
📖 Order my NEW BOOK here (💥if your dog is like Chop, get this one!!!💥) https://amzn.to/2XiER6f 

📖 And check out my FIRST book (broad overview of choosing, raising and training a dog) here: https://amzn.to/1PXH568

☝️👀👂 If you prefer to LISTEN instead of read... I narrated both of my audiobooks for you guys myself!!! If you listen to the audio versions be sure to let me know what you think! 🎙😜 You can find audio (and Kindle) versions at the links above as well.

Thank you so much for watching this video! If you have any feedback, requests for future content, or just want to tell us about your dog… We’ll see you in the comments!! 🤗   - Zak and Bree (and Inertia 🐾)",,2022-01-19T17:00:05Z,PT30M54S,hd,false,237068,5665,0,479
v5uhr0rcC_Q,Zak George’s Dog Training Revolution,NEW DOG! NEW SERIES! FIRST 24 HOURS coming to this channel TOMORROW!!!💥 #shorts #dogtraining,,"['#shorts', 'shorts', 'puppy training', 'dog training', 'zak george']",2022-01-18T20:00:39Z,PT59S,hd,false,36651,1891,0,96
zmnm91OALsM,Zak George’s Dog Training Revolution,Chop Final Episode,"My last video with Chop! Thank you BARK for sponsoring this episode! 🚨Get a FREE EXTRA MONTH of BARKBOX: https://barkbox.com/dogtraining *and* SUPER CHEWER: https://superchewer.com/dogtraining 🚨

🔬 For more information on the latest scientific guidelines for modern dog training methods WATCH THIS VIDEO and join our discussion in the comments! https://youtu.be/bkulCnZpQMU 🤔

For more daily dog training tips and videos FOLLOW US! 
➡️ @zakgeorge on Instagram: http://www.instagram.com/ZakGeorge 
➡️ We're on TikTok too!  http://vm.tiktok.com/fFxPbh/
➡️ Like us on Facebook! http://www.facebook.com/TheZakGeorge
➡️ @breejustine on Instagram: https://instagram.com/breejustine
🤔 Is there another social network you’d like to see us on? Tell us in the comments! ⬇️

🌈🎨 Do you love the ART in this video?? Get AMAZING CUSTOM PET PORTRAITS from our awesome friend Lee HERE (tell them we sent you!! 🥳): https://dawgart.com 🐾💕

🥰 THANK YOU to our Patrons who help us keep this content TOTALLY FREE 🥰 You can help support our videos by making a contribution here: http://www.patreon.com/zakgeorge 
 
📖 Order my NEW BOOK here (💥if your dog is like Chop, get this one!!!💥) https://amzn.to/2XiER6f 

📖 And check out my FIRST book (broad overview of choosing, raising and training a dog) here: https://amzn.to/1PXH568

☝️👀👂 If you prefer to LISTEN instead of read... I narrated both of my audiobooks for you guys myself!!! If you listen to the audio versions be sure to let me know what you think! 🎙😜 You can find audio (and Kindle) versions at the links above as well.

Thank you so much for watching this video! If you have any feedback, requests for future content, or just want to tell us about your dog… We’ll see you in the comments!! 🤗   - Zak and Bree",['Aggressive dog training'],2022-01-09T17:00:49Z,PT17M15S,hd,false,99939,3329,0,507
ChxBEQGmmKU,Zak George’s Dog Training Revolution,I REFUSE to Be the “Alpha”. What 4 weeks of Positive Reinforcement looks like with an Untrained Dog.,"I’ve had 4 weeks with this totally untrained dog… Thank you Bark EATS for sponsoring this episode! GET *60% OFF* your first order: https://barkeats.com/zakgeorge 👀✨

👟 Get *$25 OFF* a pair of VESSI waterproof shoes!! Use DISCOUNT CODE: zakgeorge at https://vessi.com/zakgeorge 

🔬 For more information on the latest scientific guidelines for modern dog training methods WATCH THIS VIDEO: https://youtu.be/bkulCnZpQMU

For more daily dog training tips and videos FOLLOW US! 
➡️ @zakgeorge on Instagram: http://www.instagram.com/ZakGeorge 
➡️ We're on TikTok too!  http://vm.tiktok.com/fFxPbh/
➡️ Like us on Facebook! http://www.facebook.com/TheZakGeorge
➡️ @breejustine on Instagram: https://instagram.com/breejustine
🤔 Is there another social network you’d like to see us on? Tell us in the comments! ⬇️

🌈🎨 Do you love the ART in this video?? Get AMAZING CUSTOM PET PORTRAITS from our awesome friend Lee HERE (tell them we sent you!! 🥳): https://dawgart.com 🐾💕

🥰 THANK YOU to our Patrons who help us keep this content TOTALLY FREE 🥰 You can help support our videos by making a contribution here: http://www.patreon.com/zakgeorge
 
📖 Order my NEW BOOK here (💥if your dog is like Chop, get this one!!!💥) https://amzn.to/2XiER6f 

📖 And check out my FIRST book (broad overview of choosing, raising and training a dog) here: https://amzn.to/1PXH568

PS - if you prefer to LISTEN instead of read... I narrated both of my audiobooks for you guys myself!!! If you listen to the audio versions be sure to let me know what you think! 🎙😜 You can find audio (and Kindle) versions at the links above as well.",,2022-01-02T16:13:40Z,PT18M56S,hd,false,95090,2424,0,448
lmR9QyipFWg,Zak George’s Dog Training Revolution,Training this HUGE REACTIVE DOG to STOP BARKING at EVERY DOG he sees. Reality Dog Training,"How I’m training this reactive dog in public (This video contains paid promotion) 🚨 Get 50% OFF your first PupBox! Use code ZAK at https://PupBox.com/zak 🚨

👋👋👋 Did you know I have a TOTALLY 100% FREE digital dog training course?!? Sign up now to get access to the entire course FOREVER! https://pfrd.site/trainn-free 

Check out Pupford’s super high quality training treats: https://pfrd.site/here-treats

They make awesome long-lasting chews too! https://pfrd.site/best-chews

For more daily dog training tips and videos FOLLOW US! 
➡️ @zakgeorge on Instagram: http://www.instagram.com/ZakGeorge 
➡️ We're on TikTok too!  http://vm.tiktok.com/fFxPbh/
➡️ Like us on Facebook! http://www.facebook.com/TheZakGeorge
➡️ @breejustine on Instagram: https://instagram.com/breejustine
🤔 Is there another social network you’d like to see us on? Tell us in the comments! ⬇️

🌈🎨 Do you love the ART in this video?? Get AMAZING CUSTOM PET PORTRAITS from our awesome friend Lee HERE (tell them we sent you!! 🥳): https://dawgart.com 🐾💕

🥰 THANK YOU to our Patrons who help us keep this content TOTALLY FREE 🥰 You can help support our videos by making a contribution here: http://www.patreon.com/zakgeorge
 
📖 Order my NEW BOOK here (💥if your dog is like Chop, get this one!!!💥) https://amzn.to/2XiER6f 

📖 And check out my FIRST book (broad overview of choosing, raising and training a dog) here: https://amzn.to/1PXH568

PS - if you prefer to LISTEN instead of read... I narrated both of my audiobooks for you guys myself!!! If you listen to the audio versions be sure to let me know what you think! 🎙😜 You can find audio (and Kindle) versions at the links above as well.

PPS - WATCH UNTIL THE END AND TELL US WHICH PUPPY YOU THINK WE SHOULD CHOOSE 👀✨",,2021-12-20T16:00:18Z,PT22M2S,hd,false,103543,2378,0,364
M9dYTx35tm4,Zak George’s Dog Training Revolution,He SNAPPED at my dog. What I'm doing about his RESOURCE GUARDING. Reality Dog Training,"How I'm training Chop to stop resource guarding! (This video contains paid promotion) Get a FREE DOG BED when you subscribe to BarkBox: https://barkbox.com/zakgeorgebed OR Super Chewer box: https://barkbox.com/super-chewer/zakgeorgebed 🤯🟢

For more daily dog training tips and videos FOLLOW US! 
➡️ @zakgeorge on Instagram: http://www.instagram.com/ZakGeorge 
➡️ We're on TikTok too!  http://vm.tiktok.com/fFxPbh/
➡️ Like us on Facebook! http://www.facebook.com/TheZakGeorge
➡️ @breejustine on Instagram: https://instagram.com/breejustine
🤔 Is there another social network you’d like to see us on? Tell us in the comments! ⬇️

🧬🐾 CLICK HERE to get our favorite DOG DNA TEST: https://shareasale.com/r.cfm?b=1392390&u=1457569&m=66364&urllink=&afftrack=

🌈🎨 Do you love the ART in this video?? Get AMAZING CUSTOM PET PORTRAITS from our awesome friend Lee HERE (tell them we sent you!! 🥳): https://dawgart.com 🐾💕

🥰 THANK YOU to our Patrons who help us keep this content TOTALLY FREE 🥰 You can help support our videos by making a contribution here: http://www.patreon.com/zakgeorge
 
📖 Order my NEW BOOK here (💥if your dog is like Chop, get this one!!!💥) https://amzn.to/2XiER6f 

📖 And check out my FIRST book (broad overview of choosing, raising and training a dog) here: https://amzn.to/1PXH568

PS - if you prefer to LISTEN instead of read... I narrated both of my audiobooks for you guys myself!!! If you listen to the audio versions be sure to let me know what you think! 🎙😜 You can find audio (and Kindle) versions at the links above as well.",,2021-12-12T17:00:29Z,PT16M41S,hd,false,104486,2513,0,323
SOJN7AZmpBA,Zak George’s Dog Training Revolution,It got worse.. 15 minutes ago I wanted to quit being a dog trainer. Reality Dog Training,"Training this dog to not go crazy around other dogs.. I wanted to quit being a dog trainer. This video contains paid promotions. Check out Solid Gold’s premium dog foods: https://solidgoldpet.com/zak  ⭐️

🔴 Chop LOVES his red ball from PLAYOLOGY: https://bit.ly/ZakXPlayology

For more daily dog training tips and videos FOLLOW US! 
➡️ @zakgeorge on Instagram: http://www.instagram.com/ZakGeorge 
➡️ We're on TikTok too!  http://vm.tiktok.com/fFxPbh/
➡️ Like us on Facebook! http://www.facebook.com/TheZakGeorge
➡️ @breejustine on Instagram: https://instagram.com/breejustine
🤔 Is there another social network you’d like to see us on? Tell us in the comments! ⬇️

🌈🎨 Do you love the ART in this video?? Get AMAZING CUSTOM PET PORTRAITS from our awesome friend Lee HERE (tell them we sent you!! 🥳): https://dawgart.com 🐾💕

Support my videos by making a contribution on patreon: http://www.patreon.com/zakgeorge
 
Order my NEW book here (if your dog is like Chop, get this one!!!) https://amzn.to/2XiER6f 

And check out my other book (broad overview of choosing, raising and training a dog) here: https://amzn.to/1PXH568",,2021-12-05T17:42:13Z,PT14M29S,hd,false,126783,2819,0,501
cVJVUzoY_NU,Zak George’s Dog Training Revolution,This Dog is JUMPING ALL OVER MY HOUSE and BARKING AT DOGS! HE’S OUT OF CONTROL! Reality Dog Training,"How I’m training this dog to listen… he’s out of control! Thank you Bark EATS for sponsoring this episode! GET 60% OFF your first order: https://barkeats.com/zakgeorge 🥰

For more daily dog training tips and videos FOLLOW US! @zakgeorge on Instagram: http://www.instagram.com/ZakGeorge 

I’m on TikTok too!  http://vm.tiktok.com/fFxPbh/

Like me on Facebook! http://www.facebook.com/TheZakGeorge

Support my videos by making a contribution on patreon: http://www.patreon.com/zakgeorge
 
Order my NEW book here (if your dog is like Chop, get this one!!!) https://amzn.to/2XiER6f 

And check out my other book (broad overview of choosing, raising and training a dog) here: https://amzn.to/1PXH568",,2021-11-28T19:41:17Z,PT15M31S,hd,false,85278,2209,0,244
BgfWboz3sdQ,Zak George’s Dog Training Revolution,The ULTIMATE Dog Training Tool!?!,"Is Furbo Dog Camera the ULTIMATE dog training tool?! SAVE 53%: https://hello.furbo.com/zak_george 🤩 It’s their BIGGEST SALE EVER!! This video contains paid promotion.

Furbo is an incredible dog camera that:
- Lets you see your dog in HD video
- Lets you hear and talk to your dog with 2-way audio
- Lets you toss treats to your dog from anywhere in the world
- Can send you super intelligent notifications like Bark Alerts, Crying, Howling and Continuous Barking Alerts, Dog Activity Alerts, Person Alerts, Home Emergency Alerts like smoke alarms and glass breaking... and they're even working on Dog Emergency Alerts to notify you of potential medical emergencies with your dog!
- Furbo's Dog Nanny service will even record every event that triggers Furbo and save all the videos to the cloud, PLUS automatically send you a 60-second highlight video of the most interesting moments from your dog's day! 

Furbo Dog Camera has already saved over 2800 dogs' lives with these intelligent alerts 🤯 

Furbo is having their BIGGEST SALE EVER right now - save 53% HERE: https://hello.furbo.com/zak_george",,2021-11-25T00:41:28Z,PT3M46S,hd,false,37920,747,0,104
JNdHxS4XH6w,Zak George’s Dog Training Revolution,"Training This BIG, STRONG Dog to to STOP BARKING at Other Dogs and RELAX! Reality Dog Training","How I'm training Chop to relax and stop barking at other dogs. Thanks BARK for sponsoring this video! Get a FREE BarkBox, Super Chewer Box or BOTH when you sign up for a multi-month plan at my special links:  BARKBOX: https://barkbox.com/dogtraining  SUPER CHEWER: https://superchewer.com/dogtraining 

For more daily dog training tips and videos FOLLOW US! @zakgeorge on Instagram: http://www.instagram.com/ZakGeorge 

I’m on TikTok too!  http://vm.tiktok.com/fFxPbh/

Like me on Facebook! http://www.facebook.com/TheZakGeorge

Support my videos by making a contribution on patreon: http://www.patreon.com/zakgeorge
 
Order my NEW book here (if your dog is like Chop, get this one!!!) https://amzn.to/2XiER6f 

And check out my other book (broad overview of choosing, raising and training a dog) here: https://amzn.to/1PXH568",,2021-11-24T21:36:05Z,PT19M18S,hd,false,78267,2074,0,213
